Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households
E1 6AW,Yes,51.523753,-0.075922,533581,182292,TQ335822,1/1/2007 12:00:00 AM,,21,,
E1 6AX,Yes,51.524447,-0.077652,533459,182366,TQ334823,5/1/2007 12:00:00 AM,,20,37,15
E1 6BW,Yes,51.522583,-0.077499,533475,182159,TQ334821,1/1/1980 12:00:00 AM,,19,14,10
E1 6FA,Yes,51.524386,-0.078709,533386,182357,TQ333823,1/1/2018 12:00:00 AM,,16,,
E1 6GY,Yes,51.523454,-0.076338,533553,182258,TQ335822,11/1/2011 12:00:00 AM,,20,,
E1 6HE,No,51.524295,-0.07662,533531,182351,TQ335823,12/1/2000 12:00:00 AM,2/1/2004 12:00:00 AM,22,,
E1 6HP,Yes,51.524447,-0.077652,533459,182366,TQ334823,1/1/1980 12:00:00 AM,,20,,
E1 6HS,No,51.524127,-0.076223,533559,182333,TQ335823,5/1/1994 12:00:00 AM,12/1/1999 12:00:00 AM,22,,
E1 6HU,Yes,51.524401,-0.077553,533466,182361,TQ334823,1/1/1980 12:00:00 AM,,20,25,14
E1 6HX,No,51.525541,-0.078009,533431,182487,TQ334824,1/1/1980 12:00:00 AM,12/1/1998 12:00:00 AM,21,,
E1 6HY,Yes,51.52433,-0.077628,533461,182353,TQ334823,1/1/1980 12:00:00 AM,,20,,
E1 6JA,No,51.526564,-0.078413,533400,182600,TQ333826,2/1/1990 12:00:00 AM,6/1/1996 12:00:00 AM,24,,
E1 6JB,Yes,51.525762,-0.078346,533407,182511,TQ334825,1/1/1980 12:00:00 AM,,21,81,35
E1 6JD,No,51.525665,-0.078451,533400,182500,TQ333824,2/1/1990 12:00:00 AM,7/1/1995 12:00:00 AM,21,,
E1 6JE,Yes,51.526418,-0.078275,533410,182584,TQ334825,1/1/1980 12:00:00 AM,,23,98,57
E1 6JF,No,51.526564,-0.078413,533400,182600,TQ333826,1/1/1992 12:00:00 AM,7/1/1995 12:00:00 AM,24,,
E1 6JG,No,51.525665,-0.078451,533400,182500,TQ333824,5/1/1994 12:00:00 AM,1/1/1995 12:00:00 AM,21,,
E1 6JJ,Yes,51.524074,-0.076689,533527,182326,TQ335823,1/1/1980 12:00:00 AM,,22,3,2
E1 6JL,No,51.524402,-0.077077,533499,182362,TQ334823,2/1/1984 12:00:00 AM,1/1/2016 12:00:00 AM,21,,
E1 6JN,Yes,51.526308,-0.077645,533454,182573,TQ334825,1/1/1980 12:00:00 AM,,22,26,10
E1 6JQ,Yes,51.525719,-0.077353,533476,182508,TQ334825,1/1/2005 12:00:00 AM,,21,,
E1 6JR,No,51.525665,-0.078451,533400,182500,TQ333824,8/1/1992 12:00:00 AM,7/1/1995 12:00:00 AM,21,,
E1 6JS,No,51.525665,-0.078451,533400,182500,TQ333824,1/1/1980 12:00:00 AM,12/1/1994 12:00:00 AM,21,,
E1 6LG,Yes,51.523673,-0.077612,533464,182280,TQ334822,1/1/1980 12:00:00 AM,,19,6,2
E1 6LQ,No,51.522969,-0.078564,533400,182200,TQ334821,5/1/1994 12:00:00 AM,1/1/1995 12:00:00 AM,19,,
E1 6PA,No,51.522946,-0.077124,533500,182200,TQ334822,6/1/2000 12:00:00 AM,2/1/2007 12:00:00 AM,19,,
E1 6PB,No,51.522071,-0.078602,533400,182100,TQ334821,2/1/1990 12:00:00 AM,7/1/1995 12:00:00 AM,18,,
E1 6PD,No,51.522932,-0.077369,533483,182198,TQ334821,1/1/1980 12:00:00 AM,2/1/2009 12:00:00 AM,19,,
E1 6PG,Yes,51.522497,-0.077719,533460,182149,TQ334821,1/1/1980 12:00:00 AM,,19,,
E1 6PH,No,51.522071,-0.078602,533400,182100,TQ334821,1/1/1980 12:00:00 AM,7/1/1995 12:00:00 AM,18,,
E1 6PJ,Yes,51.522444,-0.078228,533425,182142,TQ334821,1/1/1980 12:00:00 AM,,19,26,10
E1 6PN,No,51.52255,-0.078207,533426,182154,TQ334821,9/1/1991 12:00:00 AM,9/1/2016 12:00:00 AM,19,,
E1 6PP,No,51.522776,-0.078313,533418,182179,TQ334821,6/1/2000 12:00:00 AM,4/1/2016 12:00:00 AM,19,,
E1 6PQ,Yes,51.524072,-0.076716,533525,182326,TQ335823,7/1/2004 12:00:00 AM,,22,,
E1 6ZZ,No,51.524312,-0.077657,533459,182351,TQ334823,6/1/1998 12:00:00 AM,12/1/1999 12:00:00 AM,20,,
E15 2EE,No,51.547711,-0.020868,537328,185058,TQ373850,1/1/1980 12:00:00 AM,7/1/2013 12:00:00 AM,11,,
E15 2EP,No,51.549786,-0.020201,537368,185290,TQ373852,5/1/1994 12:00:00 AM,1/1/2009 12:00:00 AM,9,,
E15 2EQ,No,51.547345,-0.019975,537391,185019,TQ373850,12/1/2007 12:00:00 AM,1/1/2008 12:00:00 AM,13,,
E15 2FB,No,51.553134,-0.018238,537494,185666,TQ374856,6/1/2008 12:00:00 AM,12/1/2010 12:00:00 AM,6,,
E15 2GW,Yes,51.547207,-0.024482,537079,184995,TQ370849,2/1/2016 12:00:00 AM,,8,,
E15 2GX,No,51.545392,-0.020925,537331,184800,TQ373848,10/1/2015 12:00:00 AM,1/1/2017 12:00:00 AM,4,,
E15 2GY,Yes,51.546177,-0.020417,537364,184888,TQ373848,2/1/2016 12:00:00 AM,,12,,
E15 2GZ,Yes,51.547901,-0.024539,537073,185072,TQ370850,2/1/2016 12:00:00 AM,,6,,
E15 2HB,Yes,51.548459,-0.022452,537216,185138,TQ372851,2/1/2016 12:00:00 AM,,8,,
E15 2HN,No,51.543874,-0.020515,537364,184632,TQ373846,10/1/1984 12:00:00 AM,2/1/2008 12:00:00 AM,10,,
E15 2UP,No,51.544285,-0.021406,537301,184676,TQ373846,12/1/1994 12:00:00 AM,7/1/2001 12:00:00 AM,9,,
E15 2UR,No,51.544285,-0.021406,537301,184676,TQ373846,12/1/1994 12:00:00 AM,7/1/2001 12:00:00 AM,9,,
E15 2US,No,51.544285,-0.021406,537301,184676,TQ373846,12/1/1994 12:00:00 AM,7/1/2001 12:00:00 AM,9,,
E2 7DD,Yes,51.524165,-0.07621,533560,182337,TQ335823,2/1/2004 12:00:00 AM,,22,,
E2 7HZ,No,51.523844,-0.077086,533500,182300,TQ334822,1/1/1980 12:00:00 AM,7/1/1995 12:00:00 AM,21,,
E2 7JD,Yes,51.526076,-0.077165,533488,182548,TQ334825,1/1/1980 12:00:00 AM,,21,2,1
E2 7JG,Yes,51.526028,-0.076979,533501,182543,TQ335825,11/1/2003 12:00:00 AM,,20,6,3
E2 7JJ,Yes,51.526208,-0.077015,533498,182563,TQ334825,1/1/1980 12:00:00 AM,,21,63,21
E2 7JQ,Yes,51.525968,-0.077184,533487,182536,TQ334825,8/1/2003 12:00:00 AM,,21,105,64
E2 7NX,Yes,51.527761,-0.076849,533505,182736,TQ335827,1/1/1980 12:00:00 AM,,22,70,41
E2 7PR,Yes,51.527734,-0.077412,533466,182732,TQ334827,1/1/1980 12:00:00 AM,,23,1,1
E2 7QR,No,51.529213,-0.075418,533600,182900,TQ335829,1/1/1980 12:00:00 AM,12/1/1986 12:00:00 AM,21,,
E2 7QT,No,51.529213,-0.075418,533600,182900,TQ335829,3/1/1988 12:00:00 AM,12/1/1990 12:00:00 AM,21,,
E2 8AA,Yes,51.52844,-0.078204,533409,182809,TQ334828,1/1/1980 12:00:00 AM,,22,23,10
E2 8AB,Yes,51.529381,-0.077992,533421,182914,TQ334829,6/1/2001 12:00:00 AM,,22,52,28
E2 8AD,Yes,51.535743,-0.076657,533495,183624,TQ334836,7/1/2003 12:00:00 AM,,22,39,17
E2 8AE,Yes,51.528875,-0.078431,533392,182857,TQ333828,1/1/1980 12:00:00 AM,,22,,
E2 8AF,Yes,51.52844,-0.078204,533409,182809,TQ334828,6/1/1998 12:00:00 AM,,22,10,4
E2 8AG,Yes,51.530004,-0.077648,533443,182984,TQ334829,1/1/1980 12:00:00 AM,,22,34,15
E2 8AH,Yes,51.530138,-0.077585,533447,182999,TQ334829,1/1/1980 12:00:00 AM,,22,,
E2 8AJ,Yes,51.535015,-0.076658,533497,183543,TQ334835,12/1/2001 12:00:00 AM,,23,16,7
E2 8AL,Yes,51.53235,-0.077549,533443,183245,TQ334832,1/1/1980 12:00:00 AM,,21,2,2
E2 8AN,Yes,51.534303,-0.077541,533438,183462,TQ334834,1/1/1980 12:00:00 AM,,23,68,25
E2 8AP,No,51.535221,-0.077169,533461,183565,TQ334835,1/1/1980 12:00:00 AM,4/1/2009 12:00:00 AM,23,,
E2 8AQ,No,51.529758,-0.07799,533420,182956,TQ334829,12/1/2007 12:00:00 AM,1/1/2008 12:00:00 AM,22,,
E2 8AR,Yes,51.535061,-0.077262,533455,183547,TQ334835,1/1/1980 12:00:00 AM,,23,27,10
E2 8AS,Yes,51.535841,-0.077128,533462,183634,TQ334836,1/1/1980 12:00:00 AM,,22,41,22
E2 8AT,Yes,51.536225,-0.076434,533509,183678,TQ335836,10/1/2007 12:00:00 AM,,21,169,73
E2 8AU,Yes,51.536052,-0.074062,533674,183663,TQ336836,6/1/2000 12:00:00 AM,,20,68,32
E2 8AW,Yes,51.533919,-0.077786,533422,183419,TQ334834,1/1/1980 12:00:00 AM,,22,,
E2 8AX,Yes,51.535645,-0.076704,533492,183613,TQ334836,1/1/1980 12:00:00 AM,,23,6,3
E2 8AY,Yes,51.535015,-0.076096,533536,183544,TQ335835,12/1/2001 12:00:00 AM,,23,12,7
E2 8BA,Yes,51.53566,-0.072666,533772,183622,TQ337836,9/1/2008 12:00:00 AM,,21,,
E2 8BB,Yes,51.535038,-0.07585,533553,183547,TQ335835,1/1/1980 12:00:00 AM,,22,3,2
E2 8BD,Yes,51.535699,-0.070646,533912,183630,TQ339836,6/1/1998 12:00:00 AM,,21,46,20
E2 8BE,Yes,51.533061,-0.077577,533439,183324,TQ334833,1/1/1980 12:00:00 AM,,22,44,17
E2 8BF,Yes,51.535634,-0.076041,533538,183613,TQ335836,1/1/2008 12:00:00 AM,,22,40,21
E2 8BG,Yes,51.535062,-0.075128,533603,183551,TQ336835,1/1/1980 12:00:00 AM,,22,65,26
E2 8BH,Yes,51.535148,-0.072673,533773,183565,TQ337835,1/1/1980 12:00:00 AM,,21,131,53
E2 8BJ,No,51.53528,-0.071961,533822,183581,TQ338835,1/1/1980 12:00:00 AM,2/1/2012 12:00:00 AM,21,,
E2 8BL,Yes,51.535255,-0.070462,533926,183581,TQ339835,1/1/1980 12:00:00 AM,,21,34,22
E2 8BN,Yes,51.534693,-0.076182,533531,183508,TQ335835,1/1/1980 12:00:00 AM,,23,30,23
E2 8BP,No,51.534641,-0.07356,533713,183507,TQ337835,1/1/1980 12:00:00 AM,10/1/2010 12:00:00 AM,23,,
E2 8BQ,Yes,51.534906,-0.073851,533692,183536,TQ336835,1/1/1980 12:00:00 AM,,22,65,29
E2 8BS,Yes,51.536025,-0.075174,533597,183658,TQ335836,8/1/1993 12:00:00 AM,,20,46,18
E2 8BT,Yes,51.535601,-0.073911,533686,183613,TQ336836,8/1/1993 12:00:00 AM,,21,8,2
E2 8BU,Yes,51.535632,-0.075349,533586,183614,TQ335836,8/1/1993 12:00:00 AM,,21,30,10
E2 8BW,Yes,51.534393,-0.075993,533545,183475,TQ335834,1/1/1980 12:00:00 AM,,22,36,28
E2 8BX,Yes,51.535574,-0.074558,533641,183609,TQ336836,8/1/1993 12:00:00 AM,,21,87,32
E2 8BY,Yes,51.535376,-0.075115,533603,183586,TQ336835,8/1/1993 12:00:00 AM,,21,22,8
E2 8BZ,Yes,51.535404,-0.074075,533675,183591,TQ336835,8/1/1993 12:00:00 AM,,21,15,7
E2 8DA,Yes,51.527806,-0.077786,533440,182739,TQ334827,1/1/1980 12:00:00 AM,,23,51,25
E2 8DB,Yes,51.535463,-0.076582,533501,183593,TQ335835,3/1/2005 12:00:00 AM,,23,21,12
E2 8DD,Yes,51.527922,-0.077234,533478,182753,TQ334827,4/1/1987 12:00:00 AM,,22,4,1
E2 8DE,Yes,51.533756,-0.074448,533654,183407,TQ336834,10/1/1985 12:00:00 AM,,20,16,10
E2 8DF,Yes,51.535463,-0.076582,533501,183593,TQ335835,7/1/2004 12:00:00 AM,,23,38,18
E2 8DG,Yes,51.535455,-0.076597,533500,183592,TQ334835,3/1/2005 12:00:00 AM,,23,2,1
E2 8DH,No,51.527463,-0.078375,533400,182700,TQ334827,8/1/1992 12:00:00 AM,12/1/1994 12:00:00 AM,24,,
E2 8DJ,No,51.53021,-0.077034,533485,183008,TQ334830,12/1/1998 12:00:00 AM,5/1/2007 12:00:00 AM,23,,
E2 8DL,Yes,51.529657,-0.077317,533467,182946,TQ334829,5/1/2006 12:00:00 AM,,22,34,18
E2 8DN,Yes,51.528268,-0.077435,533463,182791,TQ334827,1/1/1980 12:00:00 AM,,22,25,13
E2 8DP,Yes,51.529646,-0.077173,533477,182945,TQ334829,1/1/1980 12:00:00 AM,,22,160,88
E2 8DQ,No,51.52797,-0.076941,533498,182759,TQ334827,7/1/1990 12:00:00 AM,6/1/1999 12:00:00 AM,22,,
E2 8DS,No,51.52926,-0.078299,533400,182900,TQ334829,1/1/1980 12:00:00 AM,12/1/1991 12:00:00 AM,22,,
E2 8DT,No,51.52926,-0.078299,533400,182900,TQ334829,1/1/1980 12:00:00 AM,12/1/1991 12:00:00 AM,22,,
E2 8DU,Yes,51.535273,-0.069885,533966,183584,TQ339835,2/1/2008 12:00:00 AM,,21,,
E2 8DW,No,51.52926,-0.078299,533400,182900,TQ334829,1/1/1991 12:00:00 AM,12/1/1992 12:00:00 AM,22,,
E2 8DX,No,51.533236,-0.071817,533838,183354,TQ338833,12/1/1994 12:00:00 AM,12/1/1997 12:00:00 AM,21,,
E2 8DY,Yes,51.532797,-0.076838,533491,183296,TQ334832,1/1/1980 12:00:00 AM,,22,,
E2 8DZ,No,51.532806,-0.076824,533492,183297,TQ334832,1/1/1980 12:00:00 AM,2/1/2004 12:00:00 AM,22,,
E2 8EA,Yes,51.531556,-0.076271,533534,183159,TQ335831,1/1/1980 12:00:00 AM,,22,,
E2 8EB,Yes,51.534098,-0.076668,533499,183441,TQ334834,1/1/1980 12:00:00 AM,,22,149,52
E2 8ED,No,51.535015,-0.076658,533497,183543,TQ334835,1/1/1980 12:00:00 AM,6/1/2000 12:00:00 AM,23,,
E2 8EE,Yes,51.534216,-0.076159,533534,183455,TQ335834,1/1/1980 12:00:00 AM,,21,25,18
E2 8EF,Yes,51.535273,-0.069885,533966,183584,TQ339835,1/1/2008 12:00:00 AM,,21,96,29
E2 8EG,Yes,51.534286,-0.074988,533615,183465,TQ336834,1/1/1980 12:00:00 AM,,21,59,42
E2 8EH,Yes,51.533951,-0.074281,533665,183429,TQ336834,10/1/1985 12:00:00 AM,,21,17,12
E2 8EJ,No,51.531908,-0.075304,533600,183200,TQ336831,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,20,,
E2 8EL,Yes,51.532804,-0.074951,533622,183300,TQ336833,1/1/1980 12:00:00 AM,,20,,
E2 8EN,Yes,51.531914,-0.07454,533653,183202,TQ336832,1/1/1980 12:00:00 AM,,19,65,20
E2 8EP,Yes,51.533649,-0.073948,533689,183396,TQ336833,10/1/1985 12:00:00 AM,,21,43,28
E2 8EQ,Yes,51.534506,-0.073046,533749,183493,TQ337834,1/1/1980 12:00:00 AM,,22,93,42
E2 8ER,Yes,51.532608,-0.076298,533529,183276,TQ335832,4/1/1987 12:00:00 AM,,21,42,19
E2 8ES,Yes,51.532228,-0.07395,533693,183238,TQ336832,5/1/1994 12:00:00 AM,,20,31,7
E2 8ET,Yes,51.529411,-0.075354,533604,182922,TQ336829,1/1/1980 12:00:00 AM,,21,28,16
E2 8EU,No,51.529332,-0.0756,533587,182913,TQ335829,1/1/1980 12:00:00 AM,10/1/2006 12:00:00 AM,21,,
E2 8EW,Yes,51.532238,-0.074427,533660,183238,TQ336832,5/1/1994 12:00:00 AM,,19,25,11
E2 8EX,Yes,51.535123,-0.069446,533997,183568,TQ339835,2/1/2008 12:00:00 AM,,21,,
E2 8EY,Yes,51.535273,-0.069885,533966,183584,TQ339835,2/1/2008 12:00:00 AM,,21,17,4
E2 8EZ,Yes,51.535273,-0.069885,533966,183584,TQ339835,10/1/2007 12:00:00 AM,,21,146,71
E2 8FB,Yes,51.535273,-0.069885,533966,183584,TQ339835,11/1/2007 12:00:00 AM,,21,95,45
E2 8FD,Yes,51.529292,-0.075299,533608,182909,TQ336829,3/1/2009 12:00:00 AM,,21,26,15
E2 8FE,Yes,51.529492,-0.075478,533595,182931,TQ335829,3/1/2009 12:00:00 AM,,21,25,13
E2 8FF,Yes,51.531328,-0.075574,533583,183135,TQ335831,5/1/2010 12:00:00 AM,,21,,
E2 8FG,Yes,51.52988,-0.077725,533438,182970,TQ334829,8/1/2011 12:00:00 AM,,22,,
E2 8FJ,Yes,51.53022,-0.077106,533480,183009,TQ334830,10/1/2014 12:00:00 AM,,22,,
E2 8FL,Yes,51.52988,-0.077725,533438,182970,TQ334829,12/1/2011 12:00:00 AM,,22,,
E2 8FN,Yes,51.52988,-0.077725,533438,182970,TQ334829,8/1/2011 12:00:00 AM,,22,,
E2 8FP,Yes,51.535265,-0.073132,533741,183577,TQ337835,12/1/2012 12:00:00 AM,,21,,
E2 8FQ,Yes,51.529863,-0.077769,533435,182968,TQ334829,11/1/2015 12:00:00 AM,,22,,
E2 8FR,Yes,51.535259,-0.071774,533835,183579,TQ338835,3/1/2013 12:00:00 AM,,21,,
E2 8FS,Yes,51.534985,-0.073086,533745,183546,TQ337835,12/1/2012 12:00:00 AM,,22,,
E2 8FT,Yes,51.535216,-0.073451,533719,183571,TQ337835,2/1/2016 12:00:00 AM,,22,,
E2 8FW,Yes,51.534989,-0.073821,533694,183545,TQ336835,2/1/2016 12:00:00 AM,,22,,
E2 8FX,Yes,51.534991,-0.073403,533723,183546,TQ337835,3/1/2016 12:00:00 AM,,22,,
E2 8FY,Yes,51.535154,-0.074045,533678,183563,TQ336835,9/1/2016 12:00:00 AM,,19,,
E2 8FZ,Yes,51.534917,-0.074386,533655,183536,TQ336835,2/1/2016 12:00:00 AM,,22,,
E2 8GA,Yes,51.535066,-0.073181,533738,183555,TQ337835,12/1/2012 12:00:00 AM,,22,,
E2 8GB,Yes,51.534955,-0.073967,533684,183541,TQ336835,9/1/2016 12:00:00 AM,,22,,
E2 8GD,Yes,51.534367,-0.074451,533652,183475,TQ336834,12/1/2012 12:00:00 AM,,21,,
E2 8GE,Yes,51.534508,-0.073695,533704,183492,TQ337834,12/1/2012 12:00:00 AM,,22,,
E2 8GF,Yes,51.534764,-0.074955,533616,183518,TQ336835,6/1/2016 12:00:00 AM,,18,,
E2 8GG,Yes,51.530467,-0.076778,533502,183037,TQ335830,7/1/2002 12:00:00 AM,,22,13,5
E2 8GH,Yes,51.534194,-0.074271,533665,183456,TQ336834,12/1/2012 12:00:00 AM,,21,,
E2 8GS,Yes,51.528784,-0.077096,533485,182849,TQ334828,11/1/2017 12:00:00 AM,,18,,
E2 8GU,Yes,51.535181,-0.070742,533907,183572,TQ339835,4/1/2017 12:00:00 AM,,18,,
E2 8HA,Yes,51.530284,-0.075488,533592,183019,TQ335830,7/1/2005 12:00:00 AM,,21,,
E2 8HB,Yes,51.530285,-0.076079,533551,183018,TQ335830,1/1/1980 12:00:00 AM,,22,40,21
E2 8HD,Yes,51.530455,-0.074834,533637,183039,TQ336830,1/1/1980 12:00:00 AM,,22,,
E2 8HE,Yes,51.528791,-0.077151,533481,182850,TQ334828,1/1/1980 12:00:00 AM,,22,24,10
E2 8HF,Yes,51.53043,-0.073968,533697,183038,TQ336830,6/1/2002 12:00:00 AM,,21,22,10
E2 8HG,Yes,51.529218,-0.076746,533508,182898,TQ335828,1/1/1980 12:00:00 AM,,22,,
E2 8HH,Yes,51.528457,-0.076517,533526,182814,TQ335828,3/1/2004 12:00:00 AM,,22,71,28
E2 8HJ,No,51.52875,-0.076807,533505,182846,TQ335828,1/1/1980 12:00:00 AM,10/1/2016 12:00:00 AM,22,92,34
E2 8HL,Yes,51.528457,-0.076517,533526,182814,TQ335828,3/1/2004 12:00:00 AM,,22,3,3
E2 8HN,No,51.529149,-0.075954,533563,182892,TQ335828,1/1/1980 12:00:00 AM,10/1/2016 12:00:00 AM,21,108,43
E2 8HP,Yes,51.529262,-0.076687,533512,182903,TQ335829,1/1/1980 12:00:00 AM,,22,,
E2 8HQ,Yes,51.529368,-0.075556,533590,182917,TQ335829,1/1/1980 12:00:00 AM,,21,57,13
E2 8HR,Yes,51.53087,-0.075045,533621,183085,TQ336830,12/1/2000 12:00:00 AM,,22,137,68
E2 8HS,Yes,51.528891,-0.076095,533554,182863,TQ335828,6/1/2001 12:00:00 AM,,22,14,8
E2 8HT,Yes,51.528567,-0.076065,533557,182827,TQ335828,8/1/2006 12:00:00 AM,,22,22,13
E2 8HW,Yes,51.52875,-0.076807,533505,182846,TQ335828,11/1/2007 12:00:00 AM,,22,1,1
E2 8HX,No,51.53274,-0.076091,533543,183291,TQ335832,1/1/1980 12:00:00 AM,3/1/2009 12:00:00 AM,21,,
E2 8HY,No,51.532831,-0.076707,533500,183300,TQ335833,1/1/1980 12:00:00 AM,12/1/1990 12:00:00 AM,22,,
E2 8HZ,Yes,51.532307,-0.075362,533595,183244,TQ335832,1/1/1980 12:00:00 AM,,20,,
E2 8JA,Yes,51.533479,-0.07619,533534,183373,TQ335833,1/1/1980 12:00:00 AM,,20,70,28
E2 8JB,No,51.532807,-0.075266,533600,183300,TQ336832,1/1/1992 12:00:00 AM,12/1/1994 12:00:00 AM,20,,
E2 8JD,Yes,51.532847,-0.076043,533546,183303,TQ335833,1/1/1980 12:00:00 AM,,21,104,44
E2 8JE,No,51.532831,-0.076707,533500,183300,TQ335833,1/1/1980 12:00:00 AM,12/1/1990 12:00:00 AM,21,,
E2 8JG,Yes,51.533378,-0.074855,533627,183364,TQ336833,1/1/1980 12:00:00 AM,,19,4,2
E2 8JL,Yes,51.530594,-0.073558,533725,183057,TQ337830,1/1/1980 12:00:00 AM,,21,48,21
E2 8JP,Yes,51.531201,-0.072177,533819,183127,TQ338831,1/1/1980 12:00:00 AM,,21,18,7
E2 8JQ,Yes,51.53219,-0.074932,533625,183232,TQ336832,5/1/1994 12:00:00 AM,,19,23,6
E2 8JR,Yes,51.531758,-0.071086,533893,183191,TQ338831,1/1/1980 12:00:00 AM,,20,17,5
E2 8JT,Yes,51.53157,-0.0717,533851,183169,TQ338831,1/1/1980 12:00:00 AM,,20,76,32
E2 8JU,Yes,51.53159,-0.071237,533883,183172,TQ338831,1/1/1980 12:00:00 AM,,20,74,23
E2 8LA,Yes,51.531305,-0.072518,533795,183138,TQ337831,1/1/1980 12:00:00 AM,,21,94,41
E2 8LB,Yes,51.531176,-0.073389,533735,183122,TQ337831,1/1/1980 12:00:00 AM,,21,91,54
E2 8LD,Yes,51.531176,-0.073389,533735,183122,TQ337831,1/1/1980 12:00:00 AM,,21,115,40
E2 8LE,Yes,51.531195,-0.074556,533654,183122,TQ336831,1/1/1980 12:00:00 AM,,21,113,43
E2 8LF,Yes,51.531195,-0.074556,533654,183122,TQ336831,1/1/1980 12:00:00 AM,,21,148,47
E2 8LG,Yes,51.53164,-0.074292,533671,183172,TQ336831,1/1/1980 12:00:00 AM,,20,48,37
E2 8LH,Yes,51.532475,-0.072584,533787,183268,TQ337832,1/1/1980 12:00:00 AM,,21,30,10
E2 8LJ,Yes,51.532475,-0.072584,533787,183268,TQ337832,1/1/1980 12:00:00 AM,,21,78,32
E2 8LL,Yes,51.532475,-0.072584,533787,183268,TQ337832,1/1/1980 12:00:00 AM,,21,147,46
E2 8LN,Yes,51.533616,-0.073589,533714,183393,TQ337833,1/1/1980 12:00:00 AM,,21,89,48
E2 8LP,Yes,51.534074,-0.072992,533754,183445,TQ337834,1/1/1980 12:00:00 AM,,22,195,61
E2 8LQ,Yes,51.532706,-0.073497,533723,183292,TQ337832,1/1/1980 12:00:00 AM,,21,77,46
E2 8LR,Yes,51.533042,-0.07207,533821,183332,TQ338833,1/1/1980 12:00:00 AM,,21,24,11
E2 8LS,Yes,51.532385,-0.071492,533863,183260,TQ338832,1/1/1980 12:00:00 AM,,20,,
E2 8LT,Yes,51.533326,-0.071842,533836,183364,TQ338833,1/1/1980 12:00:00 AM,,21,73,30
E2 8LU,Yes,51.534793,-0.072429,533791,183526,TQ337835,1/1/1980 12:00:00 AM,,22,101,40
E2 8LW,Yes,51.533616,-0.073589,533714,183393,TQ337833,1/1/1980 12:00:00 AM,,21,157,50
E2 8LX,No,51.533022,-0.07135,533871,183331,TQ338833,1/1/1980 12:00:00 AM,9/1/2009 12:00:00 AM,20,,
E2 8NA,Yes,51.531256,-0.068959,534042,183139,TQ340831,1/1/1980 12:00:00 AM,,18,124,75
E2 8NE,Yes,51.535379,-0.067602,534124,183600,TQ341836,2/1/1984 12:00:00 AM,,20,23,21
E2 8NG,Yes,51.531577,-0.070431,533939,183172,TQ339831,1/1/1980 12:00:00 AM,,19,27,11
E2 8NH,Yes,51.531645,-0.068597,534066,183183,TQ340831,1/1/1980 12:00:00 AM,,19,12,6
E2 8NL,No,51.531814,-0.069541,534000,183200,TQ340832,1/1/1980 12:00:00 AM,6/1/1998 12:00:00 AM,18,,
E2 8NN,No,51.532029,-0.068984,534038,183225,TQ340832,1/1/1980 12:00:00 AM,9/1/2003 12:00:00 AM,18,,
E2 8NP,Yes,51.531613,-0.069939,533973,183177,TQ339831,1/1/1980 12:00:00 AM,,18,54,30
E2 8NR,Yes,51.531624,-0.069506,534003,183179,TQ340831,10/1/1984 12:00:00 AM,,18,36,18
E2 8NS,Yes,51.532219,-0.069553,533998,183245,TQ339832,1/1/1980 12:00:00 AM,,18,13,0
E2 8NT,No,51.531837,-0.070982,533900,183200,TQ338831,5/1/1994 12:00:00 AM,1/1/1995 12:00:00 AM,19,,
E2 8NU,Yes,51.533638,-0.070461,533931,183401,TQ339834,1/1/1980 12:00:00 AM,,19,123,48
E2 8PA,Yes,51.534642,-0.070359,533935,183513,TQ339835,1/1/1980 12:00:00 AM,,21,115,51
E2 8PB,Yes,51.53392,-0.070216,533947,183433,TQ339834,1/1/1980 12:00:00 AM,,20,41,17
E2 8PD,No,51.535336,-0.069911,533964,183591,TQ339835,1/1/1980 12:00:00 AM,5/1/2007 12:00:00 AM,21,,
E2 8PG,Yes,51.534834,-0.0711,533883,183533,TQ338835,1/1/1980 12:00:00 AM,,21,84,37
E2 8PH,Yes,51.534048,-0.071984,533824,183444,TQ338834,1/1/1980 12:00:00 AM,,22,137,43
E2 8PJ,Yes,51.533449,-0.071072,533889,183379,TQ338833,1/1/1980 12:00:00 AM,,20,109,38
E2 8PQ,Yes,51.533924,-0.07098,533894,183432,TQ338834,1/1/1980 12:00:00 AM,,21,88,38
E2 8PY,No,51.532689,-0.068062,534100,183300,TQ341833,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,18,,
E2 8PZ,No,51.532689,-0.068062,534100,183300,TQ341833,1/1/1980 12:00:00 AM,12/1/1984 12:00:00 AM,18,,
E2 8QA,Yes,51.532027,-0.066648,534200,183229,TQ342832,4/1/1986 12:00:00 AM,,18,,
E2 8QH,Yes,51.533366,-0.065481,534277,183380,TQ342833,1/1/1980 12:00:00 AM,,17,9,6
E2 8QJ,No,51.533564,-0.066583,534200,183400,TQ342834,1/1/1980 12:00:00 AM,7/1/1997 12:00:00 AM,18,,
E2 8QL,No,51.533564,-0.066583,534200,183400,TQ342834,1/1/1980 12:00:00 AM,7/1/1997 12:00:00 AM,18,,
E2 8QN,Yes,51.53406,-0.065048,534305,183458,TQ343834,3/1/1983 12:00:00 AM,,15,56,23
